Epoch :  [001/300]   |   loss :  1.287510   |   train_accuracy :  44.769841%
Epoch :  [073/200]   |   loss :  1.188310   |   train_accuracy :  71.304348%   |  test_accuracy :  64.000000%
Epoch :  [074/200]   |   loss :  1.197078   |   train_accuracy :  72.173913%   |  test_accuracy :  64.000000%
Epoch :  [075/200]   |   loss :  1.266710   |   train_accuracy :  71.304348%   |  test_accuracy :  58.000000%
Epoch :  [076/200]   |   loss :  1.167396   |   train_accuracy :  71.739130%   |  test_accuracy :  64.000000%
Epoch :  [077/200]   |   loss :  1.183826   |   train_accuracy :  69.130435%   |  test_accuracy :  63.000000%
Epoch :  [078/200]   |   loss :  1.136341   |   train_accuracy :  72.173913%   |  test_accuracy :  60.000000%
Epoch :  [079/200]   |   loss :  1.285776   |   train_accuracy :  71.739130%   |  test_accuracy :  66.000000%
Epoch :  [080/200]   |   loss :  1.078092   |   train_accuracy :  74.347826%   |  test_accuracy :  62.000000%
Epoch :  [081/200]   |   loss :  1.188693   |   train_accuracy :  71.739130%   |  test_accuracy :  67.000000%
Epoch :  [082/200]   |   loss :  1.130287   |   train_accuracy :  72.173913%   |  test_accuracy :  64.000000%
Epoch :  [083/200]   |   loss :  1.194375   |   train_accuracy :  69.565217%   |  test_accuracy :  67.000000%
Epoch :  [084/200]   |   loss :  1.091137   |   train_accuracy :  75.652174%   |  test_accuracy :  64.000000%
Epoch :  [085/200]   |   loss :  1.134449   |   train_accuracy :  76.086957%   |  test_accuracy :  65.000000%
Epoch :  [086/200]   |   loss :  1.067252   |   train_accuracy :  70.869565%   |  test_accuracy :  66.000000%
Epoch :  [087/200]   |   loss :  1.125676   |   train_accuracy :  71.739130%   |  test_accuracy :  59.000000%
Epoch :  [088/200]   |   loss :  1.054617   |   train_accuracy :  76.086957%   |  test_accuracy :  64.000000%
Epoch :  [089/200]   |   loss :  1.017246   |   train_accuracy :  74.782609%   |  test_accuracy :  64.000000%
Epoch :  [090/200]   |   loss :  1.126115   |   train_accuracy :  73.913043%   |  test_accuracy :  59.000000%
Epoch :  [091/200]   |   loss :  1.083952   |   train_accuracy :  74.347826%   |  test_accuracy :  65.000000%
Epoch :  [092/200]   |   loss :  1.051452   |   train_accuracy :  78.695652%   |  test_accuracy :  56.000000%
Epoch :  [093/200]   |   loss :  1.231454   |   train_accuracy :  70.000000%   |  test_accuracy :  61.000000%
Epoch :  [094/200]   |   loss :  1.038911   |   train_accuracy :  74.347826%   |  test_accuracy :  65.000000%
Epoch :  [095/200]   |   loss :  1.218161   |   train_accuracy :  74.782609%   |  test_accuracy :  57.000000%
Epoch :  [096/200]   |   loss :  1.196389   |   train_accuracy :  72.608696%   |  test_accuracy :  56.000000%
Epoch :  [097/200]   |   loss :  1.031142   |   train_accuracy :  75.217391%   |  test_accuracy :  63.000000%
Epoch :  [098/200]   |   loss :  1.034981   |   train_accuracy :  75.652174%   |  test_accuracy :  61.000000%
Epoch :  [099/200]   |   loss :  1.013041   |   train_accuracy :  76.521739%   |  test_accuracy :  61.000000%
Epoch :  [100/200]   |   loss :  0.994149   |   train_accuracy :  76.521739%   |  test_accuracy :  62.000000%
Epoch :  [101/200]   |   loss :  1.008247   |   train_accuracy :  76.086957%   |  test_accuracy :  59.000000%
Epoch :  [102/200]   |   loss :  1.102843   |   train_accuracy :  75.217391%   |  test_accuracy :  64.000000%
Epoch :  [103/200]   |   loss :  1.097388   |   train_accuracy :  73.913043%   |  test_accuracy :  69.000000%
Epoch :  [104/200]   |   loss :  1.061760   |   train_accuracy :  79.130435%   |  test_accuracy :  61.000000%
Epoch :  [105/200]   |   loss :  1.047806   |   train_accuracy :  76.086957%   |  test_accuracy :  67.000000%
Epoch :  [106/200]   |   loss :  1.074007   |   train_accuracy :  73.478261%   |  test_accuracy :  65.000000%
Epoch :  [107/200]   |   loss :  1.090805   |   train_accuracy :  73.913043%   |  test_accuracy :  63.000000%
Epoch :  [108/200]   |   loss :  1.216050   |   train_accuracy :  76.086957%   |  test_accuracy :  67.000000%
Epoch :  [109/200]   |   loss :  1.097763   |   train_accuracy :  73.913043%   |  test_accuracy :  59.000000%
Epoch :  [110/200]   |   loss :  0.993444   |   train_accuracy :  78.695652%   |  test_accuracy :  65.000000%
Epoch :  [111/200]   |   loss :  1.100268   |   train_accuracy :  72.173913%   |  test_accuracy :  65.000000%
Epoch :  [112/200]   |   loss :  1.023378   |   train_accuracy :  76.086957%   |  test_accuracy :  60.000000%
Epoch :  [113/200]   |   loss :  1.041343   |   train_accuracy :  75.652174%   |  test_accuracy :  60.000000%
Epoch :  [114/200]   |   loss :  1.079747   |   train_accuracy :  75.217391%   |  test_accuracy :  52.000000%
Epoch :  [115/200]   |   loss :  1.143587   |   train_accuracy :  73.043478%   |  test_accuracy :  65.000000%
Epoch :  [116/200]   |   loss :  1.042099   |   train_accuracy :  75.217391%   |  test_accuracy :  64.000000%
Epoch :  [117/200]   |   loss :  1.233338   |   train_accuracy :  74.347826%   |  test_accuracy :  58.000000%
Epoch :  [118/200]   |   loss :  1.077923   |   train_accuracy :  72.173913%   |  test_accuracy :  58.000000%
Epoch :  [119/200]   |   loss :  1.056809   |   train_accuracy :  76.086957%   |  test_accuracy :  59.000000%
Epoch :  [120/200]   |   loss :  1.028898   |   train_accuracy :  73.913043%   |  test_accuracy :  64.000000%
Epoch :  [121/200]   |   loss :  1.028346   |   train_accuracy :  75.652174%   |  test_accuracy :  63.000000%
Epoch :  [122/200]   |   loss :  1.008277   |   train_accuracy :  76.086957%   |  test_accuracy :  60.000000%
Epoch :  [123/200]   |   loss :  1.075579   |   train_accuracy :  74.347826%   |  test_accuracy :  58.000000%
Epoch :  [124/200]   |   loss :  1.070594   |   train_accuracy :  76.956522%   |  test_accuracy :  61.000000%
Epoch :  [125/200]   |   loss :  1.082043   |   train_accuracy :  77.391304%   |  test_accuracy :  59.000000%
Epoch :  [126/200]   |   loss :  0.944143   |   train_accuracy :  77.391304%   |  test_accuracy :  59.000000%
Epoch :  [127/200]   |   loss :  1.040521   |   train_accuracy :  79.565217%   |  test_accuracy :  60.000000%
Epoch :  [128/200]   |   loss :  0.959064   |   train_accuracy :  77.391304%   |  test_accuracy :  62.000000%
Epoch :  [129/200]   |   loss :  0.982403   |   train_accuracy :  79.130435%   |  test_accuracy :  64.000000%
Epoch :  [130/200]   |   loss :  1.046440   |   train_accuracy :  76.521739%   |  test_accuracy :  59.000000%
Epoch :  [131/200]   |   loss :  1.043528   |   train_accuracy :  75.652174%   |  test_accuracy :  67.000000%
Epoch :  [132/200]   |   loss :  1.061712   |   train_accuracy :  76.086957%   |  test_accuracy :  64.000000%
Epoch :  [133/200]   |   loss :  1.060588   |   train_accuracy :  74.782609%   |  test_accuracy :  61.000000%
Epoch :  [134/200]   |   loss :  0.927869   |   train_accuracy :  75.652174%   |  test_accuracy :  64.000000%
Epoch :  [135/200]   |   loss :  1.046208   |   train_accuracy :  80.000000%   |  test_accuracy :  58.000000%
Epoch :  [136/200]   |   loss :  0.991647   |   train_accuracy :  77.391304%   |  test_accuracy :  62.000000%
Epoch :  [137/200]   |   loss :  1.017499   |   train_accuracy :  77.826087%   |  test_accuracy :  61.000000%
Epoch :  [138/200]   |   loss :  0.943691   |   train_accuracy :  80.434783%   |  test_accuracy :  66.000000%
Epoch :  [139/200]   |   loss :  1.079911   |   train_accuracy :  78.260870%   |  test_accuracy :  66.000000%
Epoch :  [140/200]   |   loss :  0.965780   |   train_accuracy :  77.391304%   |  test_accuracy :  59.000000%
Epoch :  [141/200]   |   loss :  0.962664   |   train_accuracy :  81.304348%   |  test_accuracy :  63.000000%
Epoch :  [142/200]   |   loss :  0.969055   |   train_accuracy :  80.000000%   |  test_accuracy :  60.000000%
Epoch :  [143/200]   |   loss :  1.060481   |   train_accuracy :  79.565217%   |  test_accuracy :  66.000000%
Epoch :  [144/200]   |   loss :  0.973152   |   train_accuracy :  80.000000%   |  test_accuracy :  62.000000%
Epoch :  [145/200]   |   loss :  0.939645   |   train_accuracy :  81.304348%   |  test_accuracy :  67.000000%
Epoch :  [146/200]   |   loss :  0.892886   |   train_accuracy :  77.391304%   |  test_accuracy :  68.000000%
Epoch :  [147/200]   |   loss :  0.947534   |   train_accuracy :  78.260870%   |  test_accuracy :  59.000000%
Epoch :  [148/200]   |   loss :  0.956739   |   train_accuracy :  78.695652%   |  test_accuracy :  60.000000%
Epoch :  [149/200]   |   loss :  0.958804   |   train_accuracy :  78.260870%   |  test_accuracy :  64.000000%
Epoch :  [150/200]   |   loss :  0.976324   |   train_accuracy :  77.826087%   |  test_accuracy :  60.000000%
Epoch :  [151/200]   |   loss :  1.054541   |   train_accuracy :  78.260870%   |  test_accuracy :  60.000000%
Epoch :  [152/200]   |   loss :  0.948075   |   train_accuracy :  76.521739%   |  test_accuracy :  60.000000%
Epoch :  [153/200]   |   loss :  0.952657   |   train_accuracy :  80.869565%   |  test_accuracy :  71.000000%
Epoch :  [154/200]   |   loss :  0.940671   |   train_accuracy :  79.565217%   |  test_accuracy :  60.000000%
Epoch :  [155/200]   |   loss :  0.895580   |   train_accuracy :  80.434783%   |  test_accuracy :  62.000000%
Epoch :  [156/200]   |   loss :  0.844433   |   train_accuracy :  80.869565%   |  test_accuracy :  60.000000%
Epoch :  [157/200]   |   loss :  0.877753   |   train_accuracy :  79.565217%   |  test_accuracy :  63.000000%
Epoch :  [158/200]   |   loss :  0.914923   |   train_accuracy :  81.304348%   |  test_accuracy :  63.000000%
Epoch :  [159/200]   |   loss :  0.906246   |   train_accuracy :  80.434783%   |  test_accuracy :  60.000000%
Epoch :  [160/200]   |   loss :  1.037308   |   train_accuracy :  78.260870%   |  test_accuracy :  55.000000%
Epoch :  [161/200]   |   loss :  0.919787   |   train_accuracy :  76.086957%   |  test_accuracy :  65.000000%
Epoch :  [162/200]   |   loss :  0.959278   |   train_accuracy :  80.000000%   |  test_accuracy :  64.000000%
Epoch :  [163/200]   |   loss :  1.015315   |   train_accuracy :  76.956522%   |  test_accuracy :  65.000000%
Epoch :  [164/200]   |   loss :  0.952900   |   train_accuracy :  80.000000%   |  test_accuracy :  67.000000%
Epoch :  [165/200]   |   loss :  0.926781   |   train_accuracy :  79.565217%   |  test_accuracy :  62.000000%
Epoch :  [166/200]   |   loss :  0.955821   |   train_accuracy :  77.391304%   |  test_accuracy :  65.000000%
Epoch :  [167/200]   |   loss :  0.881767   |   train_accuracy :  78.695652%   |  test_accuracy :  62.000000%
Epoch :  [168/200]   |   loss :  1.080241   |   train_accuracy :  75.652174%   |  test_accuracy :  65.000000%
Epoch :  [169/200]   |   loss :  1.012789   |   train_accuracy :  72.608696%   |  test_accuracy :  69.000000%
Epoch :  [170/200]   |   loss :  0.979552   |   train_accuracy :  78.695652%   |  test_accuracy :  63.000000%
Epoch :  [171/200]   |   loss :  0.981929   |   train_accuracy :  75.217391%   |  test_accuracy :  65.000000%
Epoch :  [172/200]   |   loss :  0.969895   |   train_accuracy :  77.826087%   |  test_accuracy :  67.000000%
Epoch :  [173/200]   |   loss :  0.958860   |   train_accuracy :  77.391304%   |  test_accuracy :  63.000000%
Epoch :  [174/200]   |   loss :  0.806899   |   train_accuracy :  82.173913%   |  test_accuracy :  59.000000%
Epoch :  [175/200]   |   loss :  0.878575   |   train_accuracy :  80.434783%   |  test_accuracy :  61.000000%
Epoch :  [176/200]   |   loss :  0.923621   |   train_accuracy :  79.565217%   |  test_accuracy :  65.000000%
Epoch :  [177/200]   |   loss :  0.928763   |   train_accuracy :  78.695652%   |  test_accuracy :  62.000000%
Epoch :  [178/200]   |   loss :  0.828936   |   train_accuracy :  80.000000%   |  test_accuracy :  56.000000%
Epoch :  [179/200]   |   loss :  0.876681   |   train_accuracy :  78.695652%   |  test_accuracy :  64.000000%
Epoch :  [180/200]   |   loss :  0.960653   |   train_accuracy :  80.000000%   |  test_accuracy :  67.000000%
Epoch :  [181/200]   |   loss :  1.017159   |   train_accuracy :  79.130435%   |  test_accuracy :  62.000000%
Epoch :  [182/200]   |   loss :  0.980314   |   train_accuracy :  79.565217%   |  test_accuracy :  62.000000%
Epoch :  [183/200]   |   loss :  0.943478   |   train_accuracy :  82.608696%   |  test_accuracy :  68.000000%
Epoch :  [184/200]   |   loss :  1.029762   |   train_accuracy :  79.130435%   |  test_accuracy :  61.000000%
Epoch :  [185/200]   |   loss :  0.976559   |   train_accuracy :  78.260870%   |  test_accuracy :  63.000000%
Epoch :  [186/200]   |   loss :  0.876020   |   train_accuracy :  77.826087%   |  test_accuracy :  65.000000%
Epoch :  [187/200]   |   loss :  0.922221   |   train_accuracy :  80.434783%   |  test_accuracy :  67.000000%
Epoch :  [188/200]   |   loss :  0.847652   |   train_accuracy :  80.000000%   |  test_accuracy :  67.000000%
Epoch :  [189/200]   |   loss :  0.821337   |   train_accuracy :  81.304348%   |  test_accuracy :  68.000000%
Epoch :  [190/200]   |   loss :  0.938829   |   train_accuracy :  81.739130%   |  test_accuracy :  66.000000%
Epoch :  [191/200]   |   loss :  0.947795   |   train_accuracy :  77.391304%   |  test_accuracy :  66.000000%
Epoch :  [192/200]   |   loss :  0.915024   |   train_accuracy :  76.956522%   |  test_accuracy :  64.000000%
Epoch :  [193/200]   |   loss :  0.928345   |   train_accuracy :  76.956522%   |  test_accuracy :  65.000000%
Epoch :  [194/200]   |   loss :  0.883788   |   train_accuracy :  76.521739%   |  test_accuracy :  67.000000%
Epoch :  [195/200]   |   loss :  0.911328   |   train_accuracy :  78.695652%   |  test_accuracy :  60.000000%
Epoch :  [196/200]   |   loss :  0.859325   |   train_accuracy :  78.260870%   |  test_accuracy :  67.000000%
Epoch :  [197/200]   |   loss :  1.023127   |   train_accuracy :  77.826087%   |  test_accuracy :  66.000000%
Epoch :  [198/200]   |   loss :  0.892795   |   train_accuracy :  80.000000%   |  test_accuracy :  64.000000%
Epoch :  [199/200]   |   loss :  1.031015   |   train_accuracy :  77.826087%   |  test_accuracy :  64.000000%
Epoch :  [200/200]   |   loss :  1.052279   |   train_accuracy :  75.217391%   |  test_accuracy :  67.000000%
Epoch :  [001/200]   |   loss :  2.156490   |   train_accuracy :  27.391304%   |  test_accuracy :  19.000000%
Epoch :  [002/200]   |   loss :  2.098457   |   train_accuracy :  33.913043%   |  test_accuracy :  40.000000%
Epoch :  [003/200]   |   loss :  2.013047   |   train_accuracy :  43.913043%   |  test_accuracy :  40.000000%
Epoch :  [004/200]   |   loss :  1.882875   |   train_accuracy :  45.652174%   |  test_accuracy :  37.000000%
Epoch :  [005/200]   |   loss :  1.764528   |   train_accuracy :  45.652174%   |  test_accuracy :  59.000000%
Epoch :  [006/200]   |   loss :  1.679847   |   train_accuracy :  50.434783%   |  test_accuracy :  57.000000%
Epoch :  [007/200]   |   loss :  1.624640   |   train_accuracy :  48.260870%   |  test_accuracy :  64.000000%
Epoch :  [008/200]   |   loss :  1.590156   |   train_accuracy :  56.956522%   |  test_accuracy :  58.000000%
Epoch :  [009/200]   |   loss :  1.632430   |   train_accuracy :  54.782609%   |  test_accuracy :  63.000000%
Epoch :  [010/200]   |   loss :  1.614467   |   train_accuracy :  55.217391%   |  test_accuracy :  63.000000%
Epoch :  [011/200]   |   loss :  1.536212   |   train_accuracy :  58.260870%   |  test_accuracy :  60.000000%
Epoch :  [012/200]   |   loss :  1.537125   |   train_accuracy :  55.217391%   |  test_accuracy :  60.000000%
Epoch :  [013/200]   |   loss :  1.538675   |   train_accuracy :  57.391304%   |  test_accuracy :  65.000000%
Epoch :  [014/200]   |   loss :  1.493756   |   train_accuracy :  56.956522%   |  test_accuracy :  60.000000%
Epoch :  [015/200]   |   loss :  1.616954   |   train_accuracy :  57.826087%   |  test_accuracy :  64.000000%
Epoch :  [016/200]   |   loss :  1.459046   |   train_accuracy :  61.739130%   |  test_accuracy :  63.000000%
Epoch :  [017/200]   |   loss :  1.500247   |   train_accuracy :  61.739130%   |  test_accuracy :  45.000000%
Epoch :  [018/200]   |   loss :  1.502854   |   train_accuracy :  52.608696%   |  test_accuracy :  65.000000%
Epoch :  [019/200]   |   loss :  1.576561   |   train_accuracy :  60.000000%   |  test_accuracy :  62.000000%
Epoch :  [020/200]   |   loss :  1.528254   |   train_accuracy :  60.434783%   |  test_accuracy :  61.000000%
Epoch :  [021/200]   |   loss :  1.510260   |   train_accuracy :  56.086957%   |  test_accuracy :  63.000000%
Epoch :  [022/200]   |   loss :  1.403854   |   train_accuracy :  62.608696%   |  test_accuracy :  71.000000%
Epoch :  [023/200]   |   loss :  1.541333   |   train_accuracy :  58.695652%   |  test_accuracy :  61.000000%
Epoch :  [024/200]   |   loss :  1.507914   |   train_accuracy :  58.260870%   |  test_accuracy :  69.000000%
Epoch :  [025/200]   |   loss :  1.478807   |   train_accuracy :  63.043478%   |  test_accuracy :  64.000000%
Epoch :  [026/200]   |   loss :  1.390363   |   train_accuracy :  60.434783%   |  test_accuracy :  62.000000%
Epoch :  [027/200]   |   loss :  1.432038   |   train_accuracy :  59.565217%   |  test_accuracy :  66.000000%
Epoch :  [028/200]   |   loss :  1.445390   |   train_accuracy :  60.000000%   |  test_accuracy :  65.000000%
Epoch :  [029/200]   |   loss :  1.450248   |   train_accuracy :  61.304348%   |  test_accuracy :  63.000000%
